class,correlation,contrast,homogeneity,energy,dissimilarity
1,0.9615621124553959,3.7570618872549018,0.7878349189179339,0.357034613184263,0.9133693321078431
1,0.9801148006711498,3.567723651960784,0.7982083654479765,0.298983591319963,0.8686006433823529
1,0.9759587822441829,4.437086397058823,0.7568613090719852,0.27905055497668607,1.0576095281862743
1,0.9570459430595704,4.4784620098039225,0.750860067911546,0.32287460790583133,1.0783164828431373
1,0.9871626759006875,3.522089460784314,0.8218439411827912,0.2757851174088981,0.7791973039215688
1,0.9860248580300638,3.883471200980393,0.8044462187844156,0.26776324311618355,0.8563993566176473
1,0.98597035104435,3.8486979166666675,0.8056051966569454,0.2696694831006592,0.8507008272058826
1,0.9708426103242062,4.9728860294117645,0.7279670820948515,0.2644305577471963,1.1835018382352942
1,0.985241021150634,4.152037377450981,0.7915853056436523,0.2584287345339661,0.9132238051470589
1,0.9854635519752115,3.8843750000000004,0.802420832747905,0.26952990449077147,0.863105085784314
1,0.9758679601023337,3.5253370098039216,0.7993225873085185,0.3099872549520261,0.8616498161764705
1,0.9337200450136983,4.840701593137256,0.7315179417554662,0.3319489167901597,1.1625191482843136
1,0.9832426463732435,3.1618412990196076,0.8205514726906769,0.30217404062359315,0.7711588541666666
1,0.9776917117659485,3.432138480392157,0.8047535565426074,0.30846610889119275,0.8384497549019607
1,0.9297430420506472,4.416237745098039,0.7521717770529778,0.35082136530053853,1.068972120098039
1,0.9572466251738868,4.915977328431373,0.7276539650524381,0.28976248509616975,1.180350030637255
1,0.9860326255560316,3.4785232843137255,0.8063922946535996,0.27420419862999,0.8376302083333335
1,0.9875255136700377,3.113587622549019,0.8256581985378413,0.28094230808156495,0.7528607536764704
1,0.9708971790433236,3.922503063725491,0.7809842651674894,0.31148258676083707,0.9466796875000002
1,0.9601568950586753,4.870726102941177,0.7320621759693636,0.2826412511673797,1.1640050551470589
1,0.9521634204399165,5.390594362745098,0.7089248160054259,0.2831308837758185,1.2718749999999999
1,0.9683926605301655,4.653094362745098,0.7458403237852106,0.29696275725736043,1.1061427696078432
1,0.984264594941309,3.366789215686275,0.810242275574067,0.2843227349461667,0.8174938725490196
1,0.9747508459332205,5.056862745098038,0.7254226695792731,0.2559841483692293,1.1976639093137258
1,0.9775771336137654,4.329963235294118,0.7598907736864107,0.2741602888688557,1.0399126838235295
1,0.9707462074445603,4.166651348039215,0.7705946389811005,0.3026980127874049,0.9944048713235294
1,0.9687853683455194,4.780514705882352,0.7412897584579858,0.283064431183829,1.125850183823529
1,0.9763636836174164,4.448621323529411,0.7551103769461537,0.2797445073992217,1.0631357230392156
1,0.9746974375163294,4.99750306372549,0.7307877468603021,0.26719124193407445,1.1755629595588235
1,0.9723097823254384,4.2588541666666675,0.762734409546608,0.2877880870885895,1.0245481004901962
1,0.9818263768975914,4.4290441176470585,0.7582725874608578,0.2644882837177678,1.0509574142156861
1,0.9700197982906471,5.227466299019608,0.7168109040019472,0.2551492396613889,1.233972886029412
1,0.9364054058013912,4.792631740196079,0.7372691442868757,0.34269363571215977,1.1425283394607844
1,0.9731289951343467,4.733180147058822,0.7372300245057903,0.26763375605135337,1.1378676470588236
1,0.9720372342985595,4.195649509803921,0.7638243663188826,0.2860450065313013,1.0179610906862746
1,0.9844301933839923,3.8577359068627453,0.7831760608698874,0.2594965662375649,0.9350451899509804
1,0.9833186911995547,4.339751838235293,0.7586425852725383,0.24976299226045665,1.0443665747549018
1,0.9846473622330442,3.849586397058824,0.7840373901077957,0.25958844481151866,0.931881893382353
1,0.9702631738518143,4.297288602941176,0.7596178973929962,0.2798553700981189,1.0372357536764705
1,0.963940686304981,4.431678921568627,0.7592418437038285,0.2906474332098038,1.045687806372549
1,0.9853173207379557,4.26873468137255,0.7710630588127813,0.24267865734159774,0.9971775428921569
1,0.978681465569484,5.0284926470588225,0.7277205924264177,0.2360265620597884,1.185776654411765
1,0.987915564879559,3.3991881127450982,0.8083559276515255,0.2513054178386928,0.8257467830882353
1,0.9595602860045155,5.213511029411763,0.7184498835693708,0.27369726287447316,1.2268535539215684
1,0.9755886274866842,4.291375612745098,0.7669383319631203,0.2699786291688359,1.012833180147059
1,0.9717202722618918,5.037607230392157,0.7493435415581068,0.2709503509499244,1.1143803615196077
1,0.9734930203907212,4.628308823529412,0.7509577270577052,0.2758570822561061,1.0890318627450981
1,0.9459120387824538,5.401516544117647,0.7065415331331946,0.289629712184199,1.2793849571078433
1,0.942201209802914,5.517539828431372,0.702378245746402,0.2927023133496375,1.3005476409313725
1,0.9904461538442652,4.582797181372549,0.7568634907698413,0.2210950064388233,1.0641505821078432
1,0.964337588908187,5.427083333333335,0.7142018972543599,0.2627471446300736,1.25679381127451
1,0.9857574411862634,3.7913449754901962,0.7889687301137494,0.256867438956168,0.9131012561274511
1,0.9642514263431594,4.758180147058823,0.7339115064621446,0.2826124712839153,1.1496476715686275
1,0.981323975627939,3.3093137254901963,0.8136291360440132,0.29180001409693285,0.8033241421568628
1,0.9858754136844194,3.5270986519607845,0.8172852733127947,0.27664690241138523,0.8023935355392159
1,0.9889955145689577,4.3687193627450975,0.7571708399973998,0.22671774886405482,1.0512637867647059
1,0.9900270868580147,3.462990196078431,0.8020231277095016,0.2448925767893721,0.8492110906862745
1,0.974350850028961,5.123728553921569,0.7184298791587814,0.2498046075925432,1.2236557904411764
1,0.972544985347458,5.164384191176471,0.7169968013451684,0.2562492815528944,1.2310853247549023
1,0.9812295134574545,4.471767769607842,0.7543626219331107,0.25139624059910654,1.0674364276960782
1,0.9882507332969038,2.9661764705882345,0.8329963273350901,0.2703782640230726,0.7198988970588233
1,0.7302667052491216,159.61789215686278,0.24646822369581267,0.09039846037431297,8.64623161764706
1,0.738336748337798,163.45373774509807,0.2448761081587126,0.08734550255234931,8.825719975490196
1,0.7650860210568243,125.14358149509805,0.28200036235311426,0.09911129307951491,7.477286305147057
1,0.7300123241392507,163.81332720588233,0.24369146134940786,0.08837398279357693,8.818390012254902
1,0.7212331843187019,149.21338848039215,0.24251491405104256,0.09214090825672047,8.50888480392157
1,0.7333507028981776,121.95275735294115,0.2832516534112837,0.10844428713677712,7.340287990196077
1,0.7772519979602367,92.52438725490195,0.32332628395111046,0.1184341664687337,6.192838541666665
1,0.7484972331056395,123.55579044117647,0.2615217768685716,0.09962207191522097,7.69430912990196
1,0.760724243779048,117.35871629901962,0.26946616188994715,0.10309089902892936,7.4449333639705895
1,0.7608729664870637,120.44031862745098,0.26190826291359665,0.10022967349648078,7.6015318627451
1,0.7715174202649905,116.0045036764706,0.2669342624477685,0.10127243677409288,7.44044117647059
1,0.7499048645288281,68.37230392156862,0.28693087968700526,0.13852147645165575,5.899563419117647
1,0.8141412257267701,84.53946078431372,0.2630027527776813,0.10746595193797029,6.6521139705882355
1,0.79427733181392,65.25001531862746,0.2883877567598966,0.13009111607122967,5.802784160539217
1,0.7972966044941588,63.559926470588216,0.29357192527005077,0.1319026539158611,5.715778186274509
1,0.8689556288198191,53.1405637254902,0.3116590950876092,0.12513785262519783,5.191253063725491
1,0.7942593864090255,104.2171875,0.2342923478143654,0.104707626253628,7.475015318627451
1,0.7209822710317841,83.94114583333334,0.2675274926167429,0.13574537281814586,6.522878370098039
1,0.7341770144084941,72.41092218137257,0.27653288750767346,0.13585332785867835,6.093707873774511
1,0.6945422289186461,88.0781862745098,0.2542767216657157,0.12303861772931163,6.767578124999999
1,0.7075999923240254,92.68227634803922,0.24712073978853263,0.11702775939979851,6.977661611519608
1,0.7675756879714736,89.8076286764706,0.25493595104674427,0.11131545498953602,6.838342524509804
1,0.7641901645498429,65.14430147058823,0.28104786613892613,0.1340297278516775,5.8202742034313735
1,0.8702686273380147,56.55366115196079,0.3262281708463948,0.1215219830914332,5.2698950674019605
1,0.8755704140073292,53.75487132352942,0.3361168327485194,0.12407676379668958,5.1153875612745106
1,0.8650495189803898,47.58867953431373,0.41876264475910085,0.14664585760659563,4.258643535539216
1,0.9257708052181562,40.535324754901964,0.4271038726202321,0.13041567612636729,3.9764169730392167
1,0.921254934143534,37.7633731617647,0.42242776844250207,0.1330562604264709,3.9329388786764694
1,0.9159273007466824,48.652144607843134,0.38047916170676316,0.12267568006035184,4.538809742647059
1,0.9109476624837707,48.751087622549015,0.39997551028531114,0.12347234664116574,4.422568167892157
1,0.8382808170198253,70.30058210784314,0.35076775466374993,0.12761070476977943,5.463886335784313
1,0.7662334315237931,65.79313725490196,0.3758972540100428,0.1533991534676635,5.05492493872549
1,0.7637641094447003,70.06378676470587,0.361211301109758,0.14571591694728375,5.31727175245098
1,0.824776923292556,64.54434742647058,0.36034626725909225,0.13385170279081163,5.202324601715686
1,0.8391770788915124,57.98226102941177,0.3566927346892213,0.13643250186766492,5.014116115196079
1,0.8632335734624098,48.02670036764706,0.4161531463520282,0.1493117971933497,4.305809589460784
1,0.8716179181754501,56.81830575980393,0.3840284218774783,0.1338585442837236,4.822430300245098
1,0.8320769604673801,59.22233455882353,0.38639653996499934,0.1413231084530432,4.849126838235295
1,0.742618985222048,74.81613051470589,0.26103037999654854,0.12716609910720628,6.338966758578433
1,0.6977039918718433,69.39335171568628,0.264771521484746,0.1348763792967483,6.1200214460784315
1,0.6974303809419095,70.55894607843139,0.25601352153873175,0.13205720664180548,6.210914522058824
1,0.7139045388517187,76.77015931372549,0.24724643953908543,0.12515044267263584,6.49538143382353
1,0.7416229351605126,90.08316482843136,0.23224689685137004,0.1128389527395054,7.045454197303921
1,0.7056388501147436,82.31283700980391,0.24019641947401002,0.12180241441286407,6.73459712009804
1,0.716192780550984,57.20301776960785,0.29199159544109987,0.1473293267694085,5.454438572303922
1,0.837237005890968,73.74788602941177,0.3272435153914832,0.12649315563155955,5.748077512254902
1,0.8049634779918954,85.23563112745097,0.290747675024541,0.11416381834399661,6.422464767156863
1,0.8479846165868482,81.84520526960786,0.29708625542762046,0.11301250087730125,6.257793351715688
1,0.8522591388660933,78.87063419117648,0.3076597078572802,0.11842107432444547,6.053174785539216
1,0.8455621704849137,83.42334558823529,0.2935112026990967,0.11179879595286299,6.330859375000001
1,0.8959626032082383,69.17676164215688,0.335582460473439,0.11569151229845215,5.58728936887255
1,0.911888171737722,60.22270220588235,0.3667803704173688,0.1260646102168526,5.032375919117648
1,0.8985351999802824,70.82539828431372,0.32064108852731965,0.10633883191358853,5.7565180759803924
1,0.9833472517707056,3.308241421568628,0.8465882456484599,0.30141792118567995,0.685263480392157
1,0.9631365934329855,5.055438112745098,0.7324841022534097,0.27784220138351645,1.1752029718137258
1,0.9601045312241203,5.135294117647058,0.7265889924413029,0.2801887688053786,1.1989583333333333
1,0.9767910962070481,4.6377910539215685,0.7548845681997547,0.26301681684948763,1.0776233149509804
1,0.9458137118944426,5.760707720588236,0.6983831277201793,0.2889025326215527,1.3300742953431375
1,0.9684835868969479,4.39828431372549,0.7619352408241928,0.29817835211120647,1.0375995710784314
1,0.9859137600383807,3.4064797794117654,0.8117310109329197,0.26634743556982565,0.8155522365196081
1,0.9841674996445744,3.3947457107843135,0.8132954288917709,0.27664776681409486,0.8097617953431373
1,0.9771763958616966,3.8074295343137248,0.7914222075410869,0.28802167815310353,0.9055798100490193
1,0.9602837778893519,4.7285079656862745,0.7478766990897514,0.29945254178713765,1.1057023590686275
1,0.9416087681344653,4.734957107843138,0.7449737229381662,0.3240610876629055,1.1148054534313725
